date,Axis Bluechip,ICICI Bluechip,Kotak Bluechip,Nippon Large Cap,SBI Bluechip
2016-03-17,3152.4093,29.4553,44.37,21.8864,127.7124
2016-03-18,3153.1528,29.6795,44.4373,22.1565,127.7673
2016-03-20,3154.5758,,,,
2016-03-21,3155.2912,30.1955,44.731,22.5146,128.0543
2016-03-22,3155.9923,30.256,45.0016,22.621,128.0579
2016-03-23,3156.4726,30.2639,45.1516,22.5952,128.0675
2016-03-27,3159.3598,,,,
2016-03-28,3159.9847,29.9016,44.4202,22.261,128.3103
2016-03-29,3160.7439,29.858,44.3582,22.2831,128.2341
2016-03-30,3161.7279,30.2039,44.7303,22.7469,128.2653
2016-03-31,3163.9749,30.3426,44.9562,22.7305,128.5789
2016-04-01,,30.3141,44.909,22.7749,
2016-04-03,3166.6893,,,,
2016-04-04,3167.5146,30.3538,44.8367,22.8388,129.038
2016-04-05,3168.3416,29.9676,44.5675,22.2847,129.0831
2016-04-06,3169.0079,30.0595,44.7046,22.2747,129.1903
2016-04-07,3169.7482,29.8722,44.5633,22.0958,129.3494
2016-04-08,,29.9438,44.622,22.1561,
2016-04-10,3171.9299,,,,
2016-04-11,3172.6688,30.2098,44.7769,22.4342,129.6038
2016-04-12,3173.3481,30.4671,44.8656,22.6159,129.6858
2016-04-13,3174.0609,30.947,45.259,22.9962,129.5595
2016-04-17,3176.9229,,,,
2016-04-18,3177.6109,31.1123,45.5604,23.1322,129.752
2016-04-19,3178.2989,,,,
2016-04-20,3178.9937,31.1638,45.5324,23.135,129.7601
2016-04-21,3179.6725,31.058,45.4675,23.2232,129.6356
2016-04-22,3180.3791,30.9638,45.4468,23.2899,129.7155
2016-04-24,3181.7971,,,,
2016-04-25,3182.4759,30.7373,45.3364,23.1021,129.7723
2016-04-26,3183.167,31.1508,45.493,23.3473,129.7797
2016-04-27,3183.8524,31.2075,45.4187,23.2149,129.7993
2016-04-28,3184.5522,30.8209,45.131,22.8054,129.8405
2016-04-29,3185.241,30.9525,45.2944,22.7631,129.9119
2016-05-01,3186.6296,,,,
2016-05-02,3187.328,30.9972,45.4856,22.6677,129.9765
2016-05-03,3188.0279,30.7931,45.2541,22.4577,129.9719
2016-05-04,3188.7163,30.6917,45.0089,22.2164,130.0353
2016-05-05,3189.4069,30.8117,44.7328,22.3476,130.0702
2016-05-06,3190.0927,30.7528,45.2183,22.3996,130.0972
2016-05-08,3191.5075,,,,
2016-05-09,3192.1855,31.123,45.8245,22.757,130.2163
2016-05-10,3192.864,31.219,45.8958,22.8087,130.2617
2016-05-11,3193.5508,31.2078,46.103,22.7257,130.3016
2016-05-12,3194.2406,31.3966,46.361,22.8837,130.371
2016-05-13,3194.928,31.161,46.1965,22.7227,130.3528
2016-05-15,3196.3182,,,,
2016-05-16,3197.0099,31.3438,45.9558,22.6867,130.426
2016-05-17,3197.6936,31.4794,45.991,22.8349,130.4413
2016-05-18,3198.4011,31.3772,46.2503,22.7496,130.4225
2016-05-19,3199.0833,31.0627,45.9576,22.4418,130.4821
2016-05-20,3199.7975,31.0005,45.456,22.3326,130.4614
2016-05-22,3201.1418,,,,
2016-05-23,3201.822,30.9309,45.2863,22.2697,130.5755
2016-05-24,3202.4885,30.7811,45.2422,22.2477,130.6043
2016-05-25,3203.1676,31.3403,45.6852,22.766,130.6325
2016-05-26,3203.8147,31.8498,45.7658,23.2084,130.6326
2016-05-27,3204.4825,32.2214,46.1269,23.413,130.6615
2016-05-29,3205.8183,,,,
2016-05-30,3206.47,32.3577,45.9932,23.4529,130.7441
2016-05-31,3207.1892,32.2497,45.7905,23.5294,130.7549
2016-06-01,3207.8852,32.4008,45.9132,23.4935,130.7344
2016-06-02,3208.578,32.4416,45.8856,23.6277,130.7746
2016-06-03,3209.248,32.354,46.0204,23.5755,130.8097
2016-06-05,3210.5478,,,,
2016-06-06,3211.27,32.3609,45.9507,23.6339,130.9418
2016-06-07,3211.9477,32.5025,45.9444,23.89,130.9498
2016-06-08,3212.6384,32.5067,46.1363,24.0318,130.9713
2016-06-09,3213.2888,32.3337,46.1665,23.9139,131.006
2016-06-10,3213.9764,32.2419,46.0846,23.7818,131.0328
2016-06-12,3215.3314,,,,
2016-06-13,3216.0085,32.0592,45.9779,23.6063,131.0126
2016-06-14,3216.6962,32.1206,46.0534,23.6765,131.0472
2016-06-15,3217.3867,32.3829,46.2784,23.9778,131.088
2016-06-16,3218.0488,32.2203,46.076,23.8671,131.1648
2016-06-17,3218.6867,32.2788,46.0859,23.9414,131.1983
2016-06-19,3220.0235,,,,
2016-06-20,3220.6629,32.419,45.9361,24.0874,131.2455
2016-06-21,3221.3228,32.4078,46.0443,24.0185,131.3168
2016-06-22,3221.9762,32.3207,46.3291,23.9513,131.4024
2016-06-23,3222.6357,32.4123,46.7506,24.1395,131.4681
2016-06-24,3223.2605,31.8532,46.3518,23.5903,131.4875
2016-06-26,3224.6494,,,,
2016-06-27,3225.3149,32.0321,46.6667,23.6954,131.6653
2016-06-28,3225.9881,32.2537,46.274,23.713,131.7077
2016-06-29,3226.6535,32.5781,46.3677,23.9857,131.8008
2016-06-30,3227.4877,32.8316,46.6178,24.2262,131.8646
2016-07-01,3228.2491,32.8312,46.6441,24.5517,132.0459
2016-07-03,3229.5843,,,,
2016-07-04,3230.2398,32.927,46.68,24.7625,132.1492
2016-07-05,3230.9013,32.8067,46.8559,24.6453,132.3858
2016-07-06,3231.5512,,,,
2016-07-07,3232.2341,32.7902,46.8895,24.5086,132.5112
2016-07-08,3232.8805,32.7291,46.8158,24.4277,132.5679
2016-07-10,3234.1729,,,,
2016-07-11,3234.8239,33.1952,47.0822,24.7714,132.6835
2016-07-12,3235.4789,33.343,46.7207,24.9903,133.0156
2016-07-13,3236.1354,33.3,46.4546,24.9425,133.3212
2016-07-14,3236.8338,33.4704,46.5461,25.1244,133.3927
2016-07-15,3237.4948,33.5625,46.2723,25.0888,133.4658
2016-07-17,3238.7807,,,,
2016-07-18,3239.418,33.468,46.0924,25.0025,133.4825
2016-07-19,3240.0509,33.4857,46.0677,25.1137,133.6134
2016-07-20,3240.6932,33.7924,46.0671,25.3408,133.7495
2016-07-21,3241.3324,33.6839,45.9055,25.1093,133.8544
2016-07-22,3241.9722,33.8753,46.0221,25.229,133.9622
2016-07-24,3243.2429,,,,
2016-07-25,3243.8699,34.2216,46.28,25.5399,134.0989
2016-07-26,3244.5138,34.0496,46.1495,25.4165,134.1531
2016-07-27,3245.1498,34.2683,46.2059,25.5884,134.1788
2016-07-28,3245.7931,34.7497,46.2087,25.7223,134.5985
2016-07-29,3246.4186,34.7703,46.0838,25.5813,134.7325
2016-07-31,3247.6269,,,,
2016-08-01,3248.2477,34.7983,46.1563,25.4483,134.9712
2016-08-02,3248.8641,34.7268,45.8112,25.4105,134.8488
2016-08-03,3249.5571,34.2669,45.6467,25.1746,134.7377
2016-08-04,3250.169,34.3186,45.6577,25.1597,134.8655
2016-08-05,3250.7934,34.6599,46.6448,25.6611,134.9377
2016-08-07,3252.0719,,,,
2016-08-08,3252.7127,34.8229,47.0299,25.7013,135.0387
2016-08-09,3253.3384,34.7366,46.7295,25.6157,135.3606
2016-08-10,3253.9374,34.2988,46.2506,25.2349,135.5838
2016-08-11,3254.5885,34.3164,46.2581,25.2549,135.8291
2016-08-12,3255.189,34.4515,46.2355,25.544,135.8182
2016-08-15,3257.1109,,,,
2016-08-16,3257.7361,34.3404,46.1133,25.6503,135.8902
2016-08-17,3258.3493,34.3508,46.7313,25.7367,
2016-08-18,3258.9676,34.4924,46.7615,25.8291,135.7343
2016-08-19,3259.5958,34.4209,46.8997,25.9854,135.8687
2016-08-21,3260.8526,,,,
2016-08-22,3261.4735,34.2859,46.6548,25.8428,135.7183
2016-08-23,3262.0914,34.3065,46.5501,25.8432,135.7506
2016-08-24,3262.7101,34.4618,46.9027,25.9841,135.9112
2016-08-25,3263.3265,34.3744,46.7728,25.9146,136.0296
2016-08-26,3263.9616,34.3923,46.5909,25.8572,136.0743
2016-08-28,3265.1935,,,,
2016-08-29,3265.8052,34.3049,46.5897,25.9582,136.2205
2016-08-30,3266.3862,34.726,46.8265,26.3124,136.312
2016-08-31,3267.016,34.8669,46.7573,26.4558,136.3515
2016-09-01,3267.6127,34.8799,46.4749,26.4371,136.3584
2016-09-02,3268.2219,34.9656,46.6252,26.5166,136.3517
2016-09-05,3270.1044,,,,
2016-09-06,3270.7148,35.2977,46.8287,26.9959,136.541
2016-09-07,3271.3271,35.1675,46.8986,27.1298,136.7979
2016-09-08,3271.9333,35.3805,46.9793,27.1191,136.8589
2016-09-09,3272.5127,35.1591,46.7809,26.8397,136.9063
2016-09-11,3273.7481,,,,
2016-09-12,3274.3642,34.5872,46.183,26.2624,136.85
2016-09-13,3274.9709,,,,
2016-09-14,3275.5936,34.5255,46.3593,26.3941,136.8219
2016-09-15,3276.2065,34.6304,46.3212,26.3838,136.8926
2016-09-16,3276.801,34.8283,46.4991,26.4984,136.971
2016-09-18,3278.0521,,,,
2016-09-19,3278.663,34.7558,46.5887,26.5552,137.0139
2016-09-20,3279.2752,34.6832,46.4957,26.5521,136.9986
2016-09-21,3279.876,34.6859,46.4944,26.5013,137.097
2016-09-22,3280.4814,35.0227,46.727,26.8705,137.4241
2016-09-23,3281.1054,34.9991,46.6784,26.8241,137.5601
2016-09-25,3282.3437,,,,
2016-09-26,3282.9408,34.7529,46.3804,26.5369,137.8324
2016-09-27,3283.5518,34.7497,46.306,26.4832,137.947
2016-09-28,3284.1669,34.8625,46.4962,26.5987,138.0284
2016-09-29,3284.7643,34.3278,45.7798,25.9673,137.7307
2016-09-30,3285.5718,34.5758,46.0515,26.2954,137.8665
2016-10-02,3286.984,,,,
2016-10-03,3287.5974,35.2722,46.5561,26.714,138.2415
2016-10-04,3288.2173,35.3535,46.5193,26.8853,138.5007
2016-10-05,3288.8341,35.3256,46.5896,26.8287,138.9268
2016-10-06,3289.4548,35.2964,46.4291,26.7141,138.8924
2016-10-07,3290.0718,35.1869,46.4383,26.7255,138.7764
2016-10-09,3291.3016,,,,
2016-10-10,3291.8892,35.1907,46.6929,26.6654,139.0035
2016-10-12,3293.0718,,,,
2016-10-13,3293.6862,34.7014,45.9896,26.2504,138.9711
2016-10-14,3294.2376,34.7682,46.1983,26.4532,138.8584
2016-10-16,3295.5288,,,,
2016-10-17,3296.1379,34.3414,46.4484,26.3385,138.8696
2016-10-18,3296.7442,34.8396,46.9436,26.8552,138.9771
2016-10-19,3297.3496,34.7616,47.0649,26.8289,138.9686
2016-10-20,3297.9555,34.8173,47.1875,26.9608,138.92
2016-10-21,3298.5155,35.0213,46.8826,26.9751,138.9252
2016-10-23,3299.7659,,,,
2016-10-24,3300.377,35.0094,46.9967,26.9649,138.9892
2016-10-25,3300.9863,35.0645,47.111,26.9049,138.917
2016-10-26,3301.5958,35.19,46.6357,26.5422,138.9324
2016-10-27,3302.2025,35.1056,46.581,26.4065,138.8932
2016-10-28,3302.8225,35.2742,46.6386,26.5327,138.9002
2016-10-31,3304.6573,,,,
2016-11-01,3305.2766,35.3692,46.714,26.4556,138.9285
2016-11-02,3305.8902,34.8763,46.4307,25.9866,138.9201
2016-11-03,3306.5054,34.6874,46.1553,25.8165,138.9047
2016-11-04,3307.1195,34.1118,45.583,25.7192,138.8435
2016-11-06,3308.346,,,,
2016-11-07,3308.9568,34.1912,45.9982,26.0267,138.9342
2016-11-08,3309.568,34.1794,45.8786,26.1779,139.0289
2016-11-09,3310.1841,33.7079,45.4669,25.9815,139.5353
2016-11-10,3310.7985,33.9122,45.8432,26.4475,139.7669
2016-11-11,3311.4206,33.0425,45.2801,25.6714,139.5813
2016-11-14,3313.2632,,,,
2016-11-15,3313.9608,31.9294,44.2038,25.1317,140.6312
2016-11-16,3314.6059,32.0917,44.2087,25.0917,141.2151
2016-11-17,3315.2236,31.9725,44.2919,25.0541,141.2957
2016-11-18,3315.833,32.0324,44.4224,25.007,141.2116
2016-11-20,3317.0768,,,,
2016-11-21,3317.7077,31.465,43.8571,24.3842,142.0013
2016-11-22,3318.3199,31.7987,44.0172,24.6061,142.0614
2016-11-23,3318.9476,31.8969,44.318,24.7436,142.3794
2016-11-24,3319.7674,31.6558,44.3228,24.4925,142.9418
2016-11-25,3320.2845,32.2696,44.774,24.846,142.7966
2016-11-27,3321.4727,,,,
2016-11-28,3321.9533,32.2954,44.7225,24.8044,142.3286
2016-11-29,3322.5491,32.3852,44.6202,24.9637,142.2212
2016-11-30,3323.183,32.7938,44.7168,25.2121,142.5417
2016-12-01,3323.7685,32.6471,44.6774,25.0419,142.6678
2016-12-02,3324.091,32.1706,44.3674,24.711,142.5539
2016-12-04,3325.3068,,,,
2016-12-05,3325.9363,32.2203,44.4293,24.8573,142.6727
2016-12-06,3326.5241,32.2736,44.4492,24.9297,142.7747
2016-12-07,3326.6282,32.0904,44.2018,24.8628,141.4759
2016-12-08,3327.206,32.6371,44.7777,25.2738,141.328
2016-12-09,3327.8721,32.5093,44.9309,25.397,141.2674
2016-12-12,3329.6099,32.25,44.7589,25.1439,
2016-12-13,3330.2177,32.3619,44.9278,25.305,141.4149
2016-12-14,3330.8499,32.1576,44.7197,25.1636,141.4995
2016-12-15,3331.4481,32.0776,44.6701,25.138,140.9543
2016-12-16,3331.9311,32.0919,44.7426,25.0934,140.9144
2016-12-18,3333.202,,,,
2016-12-19,3333.7658,31.8054,44.5271,25.0737,140.9731
2016-12-20,3334.3649,31.6173,44.2162,24.8474,141.0514
2016-12-21,3334.9395,31.5778,44.0413,24.7959,141.1187
2016-12-22,3335.4822,31.2633,43.7165,24.5111,140.8922
2016-12-23,3335.9415,31.1878,43.6648,24.3644,140.754
2016-12-25,3337.3036,,,,
2016-12-26,3337.8844,30.8257,43.3163,24.0174,140.5763
2016-12-27,3338.4742,31.1393,43.5595,24.3943,140.4635
2016-12-28,3339.1087,31.384,43.6725,24.4405,140.4799
2016-12-29,3339.7057,31.7307,43.8966,24.609,140.8539
2016-12-30,3340.3831,31.8709,44.2716,24.8722,141.0653
2017-01-01,3341.6261,,,,
2017-01-02,3342.2468,31.9456,44.2947,24.8896,142.0128
2017-01-03,3342.8581,31.9537,44.4973,25.0489,141.8637
2017-01-04,3343.4504,31.8272,44.5042,24.9821,142.1884
2017-01-05,3344.0332,32.0326,44.893,25.1755,142.1662
2017-01-06,3344.6377,32.0693,44.6518,25.0766,142.1645
2017-01-08,3345.8006,,,,
2017-01-09,3346.3857,31.9912,44.6436,25.0859,142.1957
2017-01-10,3346.9752,32.1411,44.604,25.3305,142.2226
2017-01-11,3347.5491,32.4137,44.7656,25.5653,142.2559
2017-01-12,3348.1344,32.4691,44.7539,25.6686,142.4383
2017-01-13,3348.7321,32.4258,44.9041,25.6832,142.3455
2017-01-15,3349.9292,,,,
2017-01-16,3350.5195,32.4397,44.8403,25.6849,142.3247
2017-01-17,3351.1052,32.4342,44.8612,25.626,142.4058
2017-01-18,3351.7146,32.6117,44.8719,25.7876,142.3467
2017-01-19,3352.3153,32.6848,44.8812,25.9411,142.2584
2017-01-20,3352.9119,32.4128,44.4805,25.5789,142.294
2017-01-22,3354.1307,,,,
2017-01-23,3354.7281,32.5012,44.5136,25.6994,142.362
2017-01-24,3355.331,32.9095,44.7528,25.8993,142.4236
2017-01-25,3355.8844,33.4747,44.9529,26.1145,142.5021
2017-01-26,3356.5187,,,,
2017-01-27,3357.1171,33.6921,45.3839,26.371,142.5803
2017-01-29,3358.3187,,,,
2017-01-30,3358.9266,33.6873,45.6634,26.3299,142.6424
2017-01-31,3359.5364,33.4018,45.3401,26.0445,142.6513
2017-02-01,3360.1553,33.9805,45.6344,26.6348,142.708
2017-02-02,3360.7552,33.9741,46.135,26.8202,142.8498
2017-02-03,3361.3876,34.0524,46.0294,26.8479,142.8411
2017-02-05,3362.6327,,,,
2017-02-06,3363.2356,34.2516,46.4307,27.1466,142.8673
2017-02-07,3363.8316,34.2879,46.1615,27.0582,142.8426
2017-02-08,3364.1948,34.2462,46.1045,27.077,141.0498
2017-02-09,3364.7957,34.1633,46.1113,27.1861,140.3961
2017-02-10,3365.4149,34.2666,46.1021,27.1467,140.6958
2017-02-12,3366.6653,,,,
2017-02-13,3367.2951,34.3026,46.2084,27.141,140.7741
2017-02-14,3367.9234,34.2981,46.1923,27.1432,140.6769
2017-02-15,3368.5395,33.9591,45.9069,26.9386,140.7425
2017-02-16,3369.1393,34.3374,46.3536,27.3213,140.855
2017-02-17,3369.7884,34.5605,46.5361,27.4476,140.8544
2017-02-19,3370.9916,,,,
2017-02-20,3371.5929,34.7032,46.7,27.5539,140.7201
2017-02-21,3372.1964,34.7434,46.8724,27.683,
2017-02-22,3372.8098,34.5787,46.7794,27.6601,140.5482
2017-02-23,3373.4434,34.5983,46.8451,27.6276,140.656
2017-02-26,3375.2892,,,,
2017-02-27,3375.9059,34.478,46.8116,27.5559,140.8612
2017-02-28,3376.5187,34.53,46.6798,27.5949,140.8785
2017-03-01,3377.1059,34.7051,47.0151,27.7667,140.6291
2017-03-02,3377.7013,34.4318,46.725,27.4685,140.6931
2017-03-03,3378.2907,34.2938,47.2031,27.4886,140.8939
2017-03-05,3379.5549,,,,
2017-03-06,3380.131,34.4305,47.3499,27.673,140.7214
2017-03-07,3380.7249,34.3356,47.5058,27.5637,140.6715
2017-03-08,3381.3211,34.4506,47.4553,27.5182,140.6217
2017-03-09,3381.8949,34.5838,47.3759,27.4788,140.5925
2017-03-10,3382.4619,34.6742,47.2595,27.4825,140.3602
2017-03-13,3384.2804,,,,
2017-03-14,3384.8697,35.2493,47.5888,27.9109,140.4476
2017-03-15,3385.499,35.4595,47.6148,28.0499,140.8803
2017-03-16,3386.1096,35.751,47.8785,28.2994,141.011
2017-03-17,3386.6985,35.8451,47.9569,28.292,141.0134
2017-03-19,3388.0524,,,,
2017-03-20,3388.6912,35.9269,48.1478,28.2515,141.0427
2017-03-21,3389.3605,35.8909,48.0443,28.1844,141.1567
2017-03-22,3390.0157,35.7299,47.7387,27.8971,141.6441
2017-03-23,3390.6252,35.9047,47.9662,28.1365,141.7341
2017-03-24,3391.2272,36.0363,47.974,28.2564,141.7796
2017-03-26,3392.4825,,,,
2017-03-27,3393.0739,35.9497,48.0176,28.1739,142.1702
2017-03-28,3393.6617,36.0397,48.2353,28.3246,
2017-03-29,3394.2784,36.1291,48.1492,28.4492,142.1405
2017-03-30,3394.8801,36.3577,48.4946,28.5509,142.2701
2017-03-31,3395.8471,36.2991,48.4738,28.6533,142.3365
2017-04-02,3397.3563,,,,
2017-04-03,3397.9286,36.5586,48.6439,28.911,142.491
2017-04-04,3398.5121,,,,
2017-04-05,3399.1106,36.7997,48.8466,29.0429,142.456
2017-04-06,3399.6978,36.7785,48.8463,28.9812,142.0344
2017-04-07,3400.28,36.6454,48.6746,28.95,141.9749
2017-04-09,3401.4509,,,,
2017-04-10,3402.0715,36.6778,48.7858,29.0389,142.0721
2017-04-11,3402.6946,36.9007,48.9793,29.3229,142.2557
2017-04-12,3403.3109,36.8213,48.8076,29.2211,142.4196
2017-04-13,3403.8668,36.6936,48.7427,29.0791,142.5844
2017-04-16,3405.7759,,,,
2017-04-17,3406.3729,36.5094,48.8076,28.9722,142.6317
2017-04-18,3406.9751,36.4412,48.5394,28.7691,142.6525
2017-04-19,3407.5716,36.489,48.7705,28.7578,142.7966
2017-04-20,3408.1668,36.8038,48.8744,28.863,142.7991
2017-04-21,3408.7567,36.7325,48.7205,28.8038,142.6345
2017-04-23,3409.9717,,,,
2017-04-24,3410.5636,37.1764,49.0819,29.1286,142.7063
2017-04-25,3411.1644,37.3847,49.4499,29.3921,142.8376
2017-04-26,3411.7395,37.4489,49.3174,29.5173,142.7088
2017-04-27,3412.3377,37.4758,49.3447,29.4387,142.7118
2017-04-28,3412.9483,37.4136,49.2122,29.4278,142.7091
2017-05-01,3414.787,,,,
2017-05-02,3415.3902,37.5727,49.2748,29.46,142.7261
2017-05-03,3415.9934,37.5841,49.208,29.4667,142.7804
2017-05-04,3416.5907,37.7064,49.5693,29.6105,142.781
2017-05-05,3417.1956,37.5239,49.5022,29.4109,142.8881
2017-05-07,3418.3994,,,,
2017-05-08,3419.0012,37.6089,49.9032,29.5504,143.0171
2017-05-09,3419.6046,37.7357,50.185,29.6765,143.0225
2017-05-10,3420.1978,38.1331,50.3488,29.9594,
2017-05-11,3420.811,38.1868,50.3709,30.031,143.0782
2017-05-12,3421.3996,38.0429,50.2195,29.9322,143.191
2017-05-14,3422.6103,,,,
2017-05-15,3423.2162,38.2789,50.6543,30.1935,143.5718
2017-05-16,3423.8348,38.4042,50.8546,30.3329,143.5436
2017-05-17,3424.4451,38.1886,50.7513,30.3774,143.5683
2017-05-18,3425.0538,37.7636,50.2709,29.9507,143.5992
2017-05-19,3425.6616,37.4612,50.0984,29.8971,143.6111
2017-05-21,3426.8536,,,,
2017-05-22,3427.4639,37.2391,49.9904,29.7612,143.7899
2017-05-23,3428.0849,36.9611,49.3919,29.4538,143.8682
2017-05-24,3428.6965,36.8408,49.1609,29.1671,143.9093
2017-05-25,3429.3081,37.4522,49.8005,29.59,144.0182
2017-05-26,3429.9237,37.9005,50.1525,29.9662,144.139
2017-05-28,3431.1415,,,,
2017-05-29,3431.7449,37.7726,49.9694,29.8361,144.139
2017-05-30,3432.3465,37.7915,49.9086,29.9735,144.1695
2017-05-31,3432.9463,38.0466,50.086,30.1017,144.2526
2017-06-01,3433.557,38.1456,50.5691,30.1327,144.4377
2017-06-02,3434.1943,38.4372,50.8137,30.3031,144.495
2017-06-04,3435.3928,,,,
2017-06-05,3436.0053,38.5761,51.1389,30.3514,144.5409
2017-06-06,3436.5893,38.5089,50.9186,30.229,144.5701
2017-06-07,3437.2181,38.7054,50.9278,30.4099,144.9507
2017-06-08,3437.8295,38.8185,50.9098,30.506,145.3316
2017-06-09,3438.4636,39.0801,50.9633,30.5259,145.4447
2017-06-11,3439.6816,,,,
2017-06-12,3440.2725,39.0069,50.8526,30.3447,145.5341
2017-06-13,3440.9013,39.0799,50.7351,30.4037,145.6403
2017-06-14,3441.5029,39.1042,50.6685,30.3841,145.6607
2017-06-15,3442.1103,39.0056,50.7915,30.4269,145.6979
2017-06-16,3442.7067,39.0665,50.8527,30.488,145.6798
2017-06-18,3443.908,,,,
2017-06-19,3444.5165,39.2961,51.0377,30.6373,145.7742
2017-06-20,3445.115,39.152,51.3325,30.6466,145.8016
2017-06-21,3445.7205,39.1056,51.1627,30.6339,145.8889
2017-06-22,3446.3278,39.1303,51.0105,30.6326,145.8735
2017-06-23,3446.9477,38.8132,50.634,30.4523,145.8813
2017-06-26,3448.7966,,,,
2017-06-27,3449.4114,38.4889,50.1662,30.1895,145.9449
2017-06-28,3449.9969,38.4284,50.2621,30.1719,145.8491
2017-06-29,3450.5748,38.402,50.6024,30.2774,145.8476
2017-06-30,3451.246,38.5957,51.0428,30.4672,145.8394
2017-07-02,3452.5884,,,,
2017-07-03,3453.207,38.7437,51.4957,30.7076,145.6663
2017-07-04,3453.8592,38.7575,51.4155,30.6469,145.7582
2017-07-05,3454.4816,38.8788,51.6977,30.7453,145.8498
2017-07-06,3455.1129,39.0762,51.78,30.9183,145.9371
2017-07-07,3455.7809,38.9992,51.6244,30.9141,145.9888
2017-07-09,3456.9857,,,,
2017-07-10,3457.6327,39.3134,51.7595,31.2073,146.2443
2017-07-11,3458.2367,39.2034,51.6444,31.1432,146.3105
2017-07-12,3458.8728,39.3091,51.7894,31.2596,146.3824
2017-07-13,3459.5201,39.5849,52.1989,31.4959,146.4568
2017-07-14,3460.1391,39.5038,51.9899,31.5794,146.4802
2017-07-16,3461.3384,,,,
2017-07-17,3461.952,39.644,52.1358,31.6883,146.6141
2017-07-18,3462.5699,39.528,51.5988,31.4552,146.6789
2017-07-19,3463.2174,39.8442,51.7677,31.6947,146.7668
2017-07-20,3463.8272,39.7729,51.6241,31.6109,146.8157
2017-07-21,3464.4634,39.9436,51.6779,31.6364,146.9821
2017-07-23,3465.6748,,,,
2017-07-24,3466.2928,40.0444,51.5258,31.6634,147.1328
2017-07-25,3466.8883,40.0758,51.6699,31.7053,147.1373
2017-07-26,3467.5183,40.1413,51.7039,31.8441,147.0997
2017-07-27,3468.107,40.3421,51.6326,31.8026,147.1708
2017-07-28,3468.7047,40.5241,51.6688,31.8224,147.1604
2017-07-30,3469.9106,,,,
2017-07-31,3470.5092,40.7545,51.594,32.0535,147.1981
2017-08-01,3471.0974,40.8371,51.5924,32.1063,147.2654
2017-08-02,3471.702,40.7686,51.6228,32.0117,147.3359
2017-08-03,3472.3171,40.4307,51.5464,31.6737,147.6212
2017-08-04,3472.9164,40.6241,51.8016,31.7571,147.6495
2017-08-06,3474.1128,,,,
2017-08-07,3474.7115,40.9032,51.999,31.8846,147.6821
2017-08-08,3475.3099,40.615,51.8675,31.6179,147.7057
2017-08-09,3475.9185,40.0602,51.5566,31.2446,147.7244
2017-08-10,3476.5118,39.3885,50.8384,30.9067,147.6744
2017-08-11,3477.1149,39.3275,50.7161,30.6617,147.6561
2017-08-13,3478.3021,,,,
2017-08-14,3478.9037,39.7254,51.0124,31.0202,147.7087
2017-08-15,3479.4987,,,,
2017-08-16,3480.0686,40.1679,51.4469,31.4207,147.7053
2017-08-17,3480.6884,40.0426,51.4468,31.4255,
2017-08-18,3481.2819,39.9352,51.3925,31.117,147.8182
2017-08-20,3482.474,,,,
2017-08-21,3483.0632,39.7426,51.1516,30.7548,147.903
2017-08-22,3483.6659,39.7218,51.0667,30.7924,147.9018
2017-08-23,3484.2725,39.9841,51.3041,31.1119,147.9146
2017-08-24,3484.8561,40.0803,51.1357,31.2131,147.945
2017-08-27,3486.6244,,,,
2017-08-28,3487.2089,40.4418,51.4359,31.4622,148.0222
2017-08-29,3487.8157,39.9721,51.0848,31.1049,148.0933
2017-08-30,3488.4005,40.3433,51.4854,31.4015,148.1091
2017-08-31,3489.0178,40.4839,52.0016,31.4141,148.181
2017-09-01,3489.6208,40.7117,52.3986,31.6691,148.359
2017-09-03,3490.8296,,,,
2017-09-04,3491.4433,40.5261,52.3124,31.4361,148.4419
2017-09-05,3492.0355,40.7617,52.7452,31.5585,148.4461
2017-09-06,3492.6349,40.8249,52.6738,31.3772,148.4973
2017-09-07,3493.227,41.2746,52.8514,31.4877,148.4821
2017-09-08,3493.8069,41.3939,53.1353,31.4232,148.4706
2017-09-10,3494.9759,,,,
2017-09-11,3495.5739,41.713,53.2675,31.6347,148.5133
2017-09-12,3496.1883,42.0057,53.64,32.094,148.48
2017-09-13,3496.7768,41.8537,53.2516,31.9919,148.4446
2017-09-14,3497.3672,41.8746,53.3451,32.2205,148.4631
2017-09-15,3497.9925,41.9728,53.4129,32.1804,148.4365
2017-09-17,3499.2095,,,,
2017-09-18,3499.8105,42.2254,53.6369,32.3021,148.4466
2017-09-19,3500.4063,42.2549,53.9021,32.3193,148.4897
2017-09-20,3501.0242,42.1747,53.7644,32.3893,148.5343
2017-09-21,3501.6227,42.1447,53.5512,32.3494,148.2842
2017-09-22,3502.1914,41.5579,52.3697,31.7583,148.2649
2017-09-24,3503.3869,,,,
2017-09-25,3504.023,41.0216,52.0166,31.3525,148.4371
2017-09-26,3504.6901,41.1104,52.2702,31.4674,148.362
2017-09-27,3505.2812,40.4635,51.8133,30.9123,148.3767
2017-09-28,3505.8793,40.659,52.1137,31.055,148.4835
2017-09-29,3506.5189,40.9177,52.3224,31.1989,148.491
2017-10-02,3508.3081,,,,
2017-10-03,3508.956,41.0754,52.7802,31.4069,148.7205
2017-10-04,3509.5354,41.2008,52.9694,31.5247,148.6351
2017-10-05,3510.1388,41.1997,53.1179,31.483,148.5783
2017-10-06,3510.7308,41.4115,53.6176,31.8248,148.5744
2017-10-08,3511.9282,,,,
